11/11/2019,python3 distribute_work.py -b pgbench -s -c 10 -n 3 -g m5d -d 4,,,,,,,,,,,
instanceID,experimentID,setId,instanceType,wallTime,clients,threads,scaleFactor,transactionsType,queryMode,duration,transactions,mountPoint
i-099dd766270dcdfe0,1573493686-12,12,m5d.large,60.1925261,10,10,1,TPC-B (sort of),simple,60 s,151100,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-12,12,m5d.large,60.24499512,10,10,1,TPC-B (sort of),simple,60 s,134457,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-12,12,m5d.large,60.26956487,10,10,1,TPC-B (sort of),simple,60 s,134249,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-12,12,m5d.large,60.27233672,10,10,1,TPC-B (sort of),simple,60 s,134169,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-12,12,m5d.large,60.31485581,10,10,1,TPC-B (sort of),simple,60 s,133843,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-12,12,m5d.large,60.32303476,10,10,1,TPC-B (sort of),simple,60 s,133913,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-12,12,m5d.large,60.25784969,10,10,1,TPC-B (sort of),simple,60 s,133793,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-12,12,m5d.large,60.23666501,10,10,1,TPC-B (sort of),simple,60 s,150622,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-12,12,m5d.large,60.14720988,10,10,1,TPC-B (sort of),simple,60 s,149636,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-12,12,m5d.large,60.14516115,10,10,1,TPC-B (sort of),simple,60 s,150625,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-12,12,m5d.large,60.37002611,10,10,1,TPC-B (sort of),simple,60 s,134588,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-12,12,m5d.large,60.27771544,10,10,1,TPC-B (sort of),simple,60 s,134301,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-12,12,m5d.large,60.41269779,10,10,1,TPC-B (sort of),simple,60 s,134872,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-12,12,m5d.large,60.24112844,10,10,1,TPC-B (sort of),simple,60 s,133850,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-12,12,m5d.large,60.30115843,10,10,1,TPC-B (sort of),simple,60 s,133478,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-12,12,m5d.large,60.39710712,10,10,1,TPC-B (sort of),simple,60 s,134095,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-12,12,m5d.large,60.18562031,10,10,1,TPC-B (sort of),simple,60 s,134792,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-12,12,m5d.large,60.19226813,10,10,1,TPC-B (sort of),simple,60 s,134078,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-12,12,m5d.large,60.18744731,10,10,1,TPC-B (sort of),simple,60 s,134352,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-12,12,m5d.large,60.2433188,10,10,1,TPC-B (sort of),simple,60 s,135518,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-12,12,m5d.large,60.29474759,10,10,1,TPC-B (sort of),simple,60 s,135007,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-12,12,m5d.large,60.48447752,10,10,1,TPC-B (sort of),simple,60 s,135518,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-12,12,m5d.large,60.2507658,10,10,1,TPC-B (sort of),simple,60 s,149780,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-12,12,m5d.large,60.2492578,10,10,1,TPC-B (sort of),simple,60 s,149844,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-12,12,m5d.large,60.24578834,10,10,1,TPC-B (sort of),simple,60 s,149798,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-12,12,m5d.large,60.24229956,10,10,1,TPC-B (sort of),simple,60 s,149301,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-12,12,m5d.large,60.23252463,10,10,1,TPC-B (sort of),simple,60 s,148988,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-12,12,m5d.large,60.31633067,10,10,1,TPC-B (sort of),simple,60 s,149081,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-12,12,m5d.large,60.25201201,10,10,1,TPC-B (sort of),simple,60 s,150484,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-12,12,m5d.large,60.27802706,10,10,1,TPC-B (sort of),simple,60 s,150102,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-12,12,m5d.large,60.27716374,10,10,1,TPC-B (sort of),simple,60 s,150278,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-12,12,m5d.large,60.2796185,10,10,1,TPC-B (sort of),simple,60 s,135278,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-12,12,m5d.large,60.27123785,10,10,1,TPC-B (sort of),simple,60 s,134531,data_directory = '/var/lib/postgresql/9.5/main'
i-0fe43e68fee80f492,1573493686-12,12,m5d.large,60.27504826,10,10,1,TPC-B (sort of),simple,60 s,135153,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-12,12,m5d.large,60.17050219,10,10,1,TPC-B (sort of),simple,60 s,150159,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-12,12,m5d.large,60.1958158,10,10,1,TPC-B (sort of),simple,60 s,149784,data_directory = '/var/lib/postgresql/9.5/main'
i-0ff3d0efdb7d26460,1573493686-12,12,m5d.large,60.1716435,10,10,1,TPC-B (sort of),simple,60 s,149861,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-13,13,m5d.large,60.32185388,10,10,1,TPC-B (sort of),simple,60 s,151642,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-13,13,m5d.large,60.25718665,10,10,1,TPC-B (sort of),simple,60 s,151475,data_directory = '/var/lib/postgresql/9.5/main'
i-00201d4dd6e17aac2,1573493686-13,13,m5d.large,60.26958251,10,10,1,TPC-B (sort of),simple,60 s,151416,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-13,13,m5d.large,60.21952796,10,10,1,TPC-B (sort of),simple,60 s,134879,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-13,13,m5d.large,60.23069096,10,10,1,TPC-B (sort of),simple,60 s,134787,data_directory = '/var/lib/postgresql/9.5/main'
i-002280d80dc30f869,1573493686-13,13,m5d.large,60.2606523,10,10,1,TPC-B (sort of),simple,60 s,134296,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-13,13,m5d.large,60.3707664,10,10,1,TPC-B (sort of),simple,60 s,134444,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-13,13,m5d.large,60.39171648,10,10,1,TPC-B (sort of),simple,60 s,132155,data_directory = '/var/lib/postgresql/9.5/main'
i-0081b4ee38f64360d,1573493686-13,13,m5d.large,60.23026633,10,10,1,TPC-B (sort of),simple,60 s,133952,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-13,13,m5d.large,60.18601203,10,10,1,TPC-B (sort of),simple,60 s,135353,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-13,13,m5d.large,60.1967895,10,10,1,TPC-B (sort of),simple,60 s,135291,data_directory = '/var/lib/postgresql/9.5/main'
i-009bc0339c89f36be,1573493686-13,13,m5d.large,60.18667078,10,10,1,TPC-B (sort of),simple,60 s,134675,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-13,13,m5d.large,60.24737597,10,10,1,TPC-B (sort of),simple,60 s,153604,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-13,13,m5d.large,60.24889827,10,10,1,TPC-B (sort of),simple,60 s,153097,data_directory = '/var/lib/postgresql/9.5/main'
i-00f3dea44b5d24710,1573493686-13,13,m5d.large,60.23743606,10,10,1,TPC-B (sort of),simple,60 s,152875,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-13,13,m5d.large,60.2099793,10,10,1,TPC-B (sort of),simple,60 s,151866,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-13,13,m5d.large,60.27305865,10,10,1,TPC-B (sort of),simple,60 s,152281,data_directory = '/var/lib/postgresql/9.5/main'
i-00f67afb11e0bd948,1573493686-13,13,m5d.large,60.22587538,10,10,1,TPC-B (sort of),simple,60 s,151872,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-13,13,m5d.large,60.16510797,10,10,1,TPC-B (sort of),simple,60 s,152369,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-13,13,m5d.large,60.17656064,10,10,1,TPC-B (sort of),simple,60 s,152849,data_directory = '/var/lib/postgresql/9.5/main'
i-0199616cf85088f42,1573493686-13,13,m5d.large,60.1733427,10,10,1,TPC-B (sort of),simple,60 s,152704,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-13,13,m5d.large,60.25324082,10,10,1,TPC-B (sort of),simple,60 s,132526,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-13,13,m5d.large,60.33360767,10,10,1,TPC-B (sort of),simple,60 s,132761,data_directory = '/var/lib/postgresql/9.5/main'
i-019ac8b730dd68817,1573493686-13,13,m5d.large,60.32820225,10,10,1,TPC-B (sort of),simple,60 s,132347,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-13,13,m5d.large,60.23457909,10,10,1,TPC-B (sort of),simple,60 s,135862,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-13,13,m5d.large,60.24749923,10,10,1,TPC-B (sort of),simple,60 s,135739,data_directory = '/var/lib/postgresql/9.5/main'
i-0298f0b8d95554c11,1573493686-13,13,m5d.large,60.24017239,10,10,1,TPC-B (sort of),simple,60 s,135736,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-13,13,m5d.large,60.30527449,10,10,1,TPC-B (sort of),simple,60 s,154690,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-13,13,m5d.large,60.25617266,10,10,1,TPC-B (sort of),simple,60 s,154454,data_directory = '/var/lib/postgresql/9.5/main'
i-02b3ea9678581126f,1573493686-13,13,m5d.large,60.2916038,10,10,1,TPC-B (sort of),simple,60 s,154337,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-13,13,m5d.large,60.35212946,10,10,1,TPC-B (sort of),simple,60 s,151297,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-13,13,m5d.large,60.3094306,10,10,1,TPC-B (sort of),simple,60 s,151409,data_directory = '/var/lib/postgresql/9.5/main'
i-0406de69ef10bcf2f,1573493686-13,13,m5d.large,60.28722811,10,10,1,TPC-B (sort of),simple,60 s,151516,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-13,13,m5d.large,60.29738212,10,10,1,TPC-B (sort of),simple,60 s,134406,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-13,13,m5d.large,60.40211964,10,10,1,TPC-B (sort of),simple,60 s,134186,data_directory = '/var/lib/postgresql/9.5/main'
i-04a34adb2ad7935a0,1573493686-13,13,m5d.large,60.3200686,10,10,1,TPC-B (sort of),simple,60 s,134218,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-13,13,m5d.large,60.18281388,10,10,1,TPC-B (sort of),simple,60 s,135329,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-13,13,m5d.large,60.18672919,10,10,1,TPC-B (sort of),simple,60 s,135628,data_directory = '/var/lib/postgresql/9.5/main'
i-04b26a678509595cc,1573493686-13,13,m5d.large,60.18780565,10,10,1,TPC-B (sort of),simple,60 s,135179,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-13,13,m5d.large,60.24480104,10,10,1,TPC-B (sort of),simple,60 s,152947,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-13,13,m5d.large,60.37000561,10,10,1,TPC-B (sort of),simple,60 s,153168,data_directory = '/var/lib/postgresql/9.5/main'
i-04bee411b1aa7182a,1573493686-13,13,m5d.large,60.30180836,10,10,1,TPC-B (sort of),simple,60 s,152283,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-13,13,m5d.large,60.2242136,10,10,1,TPC-B (sort of),simple,60 s,134084,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-13,13,m5d.large,60.31416392,10,10,1,TPC-B (sort of),simple,60 s,134262,data_directory = '/var/lib/postgresql/9.5/main'
i-053d832f5290f4679,1573493686-13,13,m5d.large,60.35213685,10,10,1,TPC-B (sort of),simple,60 s,133869,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-13,13,m5d.large,60.2516706,10,10,1,TPC-B (sort of),simple,60 s,152956,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-13,13,m5d.large,60.29667974,10,10,1,TPC-B (sort of),simple,60 s,153396,data_directory = '/var/lib/postgresql/9.5/main'
i-0584ca6269a2927b7,1573493686-13,13,m5d.large,60.27875638,10,10,1,TPC-B (sort of),simple,60 s,153361,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-13,13,m5d.large,60.23647237,10,10,1,TPC-B (sort of),simple,60 s,151426,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-13,13,m5d.large,60.27775288,10,10,1,TPC-B (sort of),simple,60 s,151756,data_directory = '/var/lib/postgresql/9.5/main'
i-05ab28efb10ffba0e,1573493686-13,13,m5d.large,60.36048698,10,10,1,TPC-B (sort of),simple,60 s,151400,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-13,13,m5d.large,60.31514215,10,10,1,TPC-B (sort of),simple,60 s,136110,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-13,13,m5d.large,60.27607942,10,10,1,TPC-B (sort of),simple,60 s,136356,data_directory = '/var/lib/postgresql/9.5/main'
i-063481688372009fc,1573493686-13,13,m5d.large,60.25703478,10,10,1,TPC-B (sort of),simple,60 s,136207,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-13,13,m5d.large,60.23615336,10,10,1,TPC-B (sort of),simple,60 s,133051,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-13,13,m5d.large,60.23214364,10,10,1,TPC-B (sort of),simple,60 s,133537,data_directory = '/var/lib/postgresql/9.5/main'
i-0645c1eba4dd8ef9d,1573493686-13,13,m5d.large,60.22893548,10,10,1,TPC-B (sort of),simple,60 s,132498,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-13,13,m5d.large,60.28120732,10,10,1,TPC-B (sort of),simple,60 s,133503,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-13,13,m5d.large,60.37055635,10,10,1,TPC-B (sort of),simple,60 s,133566,data_directory = '/var/lib/postgresql/9.5/main'
i-070a809e2a5831c4b,1573493686-13,13,m5d.large,60.29011846,10,10,1,TPC-B (sort of),simple,60 s,133442,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-13,13,m5d.large,60.23772454,10,10,1,TPC-B (sort of),simple,60 s,134459,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-13,13,m5d.large,60.23716068,10,10,1,TPC-B (sort of),simple,60 s,134760,data_directory = '/var/lib/postgresql/9.5/main'
i-0794604aa899e9363,1573493686-13,13,m5d.large,60.23679066,10,10,1,TPC-B (sort of),simple,60 s,134423,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-13,13,m5d.large,60.16920137,10,10,1,TPC-B (sort of),simple,60 s,133631,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-13,13,m5d.large,60.14503908,10,10,1,TPC-B (sort of),simple,60 s,133481,data_directory = '/var/lib/postgresql/9.5/main'
i-0847a1fde1239b4f6,1573493686-13,13,m5d.large,60.14004469,10,10,1,TPC-B (sort of),simple,60 s,133897,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-13,13,m5d.large,60.16786599,10,10,1,TPC-B (sort of),simple,60 s,153092,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-13,13,m5d.large,60.13661671,10,10,1,TPC-B (sort of),simple,60 s,152971,data_directory = '/var/lib/postgresql/9.5/main'
i-099dd766270dcdfe0,1573493686-13,13,m5d.large,60.13557887,10,10,1,TPC-B (sort of),simple,60 s,152608,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-13,13,m5d.large,60.22516012,10,10,1,TPC-B (sort of),simple,60 s,134419,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-13,13,m5d.large,60.25451517,10,10,1,TPC-B (sort of),simple,60 s,134605,data_directory = '/var/lib/postgresql/9.5/main'
i-0a2a407c9df56cfd9,1573493686-13,13,m5d.large,60.38442802,10,10,1,TPC-B (sort of),simple,60 s,134050,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-13,13,m5d.large,60.24868417,10,10,1,TPC-B (sort of),simple,60 s,133907,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-13,13,m5d.large,60.31205869,10,10,1,TPC-B (sort of),simple,60 s,133979,data_directory = '/var/lib/postgresql/9.5/main'
i-0a8c72dc0a2983782,1573493686-13,13,m5d.large,60.32098317,10,10,1,TPC-B (sort of),simple,60 s,134140,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-13,13,m5d.large,60.22883677,10,10,1,TPC-B (sort of),simple,60 s,151782,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-13,13,m5d.large,60.15062451,10,10,1,TPC-B (sort of),simple,60 s,151954,data_directory = '/var/lib/postgresql/9.5/main'
i-0ba6ac65eda5fd2be,1573493686-13,13,m5d.large,60.14331055,10,10,1,TPC-B (sort of),simple,60 s,151279,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-13,13,m5d.large,60.24912977,10,10,1,TPC-B (sort of),simple,60 s,135204,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-13,13,m5d.large,60.35597014,10,10,1,TPC-B (sort of),simple,60 s,135574,data_directory = '/var/lib/postgresql/9.5/main'
i-0bab7b4ffcce0b983,1573493686-13,13,m5d.large,60.24549651,10,10,1,TPC-B (sort of),simple,60 s,134691,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-13,13,m5d.large,60.21139193,10,10,1,TPC-B (sort of),simple,60 s,133711,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-13,13,m5d.large,60.22592592,10,10,1,TPC-B (sort of),simple,60 s,133931,data_directory = '/var/lib/postgresql/9.5/main'
i-0ca30052d9ba02efb,1573493686-13,13,m5d.large,60.29861116,10,10,1,TPC-B (sort of),simple,60 s,133945,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-13,13,m5d.large,60.17913747,10,10,1,TPC-B (sort of),simple,60 s,134080,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-13,13,m5d.large,60.20101619,10,10,1,TPC-B (sort of),simple,60 s,134456,data_directory = '/var/lib/postgresql/9.5/main'
i-0d297fb82acbdb87a,1573493686-13,13,m5d.large,60.19967699,10,10,1,TPC-B (sort of),simple,60 s,134225,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-13,13,m5d.large,61.32687473,10,10,1,TPC-B (sort of),simple,60 s,135698,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-13,13,m5d.large,60.6410172,10,10,1,TPC-B (sort of),simple,60 s,135411,data_directory = '/var/lib/postgresql/9.5/main'
i-0de61ed9382a3fb50,1573493686-13,13,m5d.large,60.29954195,10,10,1,TPC-B (sort of),simple,60 s,135501,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-13,13,m5d.large,60.23925138,10,10,1,TPC-B (sort of),simple,60 s,150986,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-13,13,m5d.large,60.2791636,10,10,1,TPC-B (sort of),simple,60 s,151058,data_directory = '/var/lib/postgresql/9.5/main'
i-0ec63ff7c20b94289,1573493686-13,13,m5d.large,60.24736643,10,10,1,TPC-B (sort of),simple,60 s,151018,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-13,13,m5d.large,60.37028694,10,10,1,TPC-B (sort of),simple,60 s,151283,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-13,13,m5d.large,60.21421218,10,10,1,TPC-B (sort of),simple,60 s,151328,data_directory = '/var/lib/postgresql/9.5/main'
i-0f689a3a33498e83d,1573493686-13,13,m5d.large,60.23100972,10,10,1,TPC-B (sort of),simple,60 s,150919,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-13,13,m5d.large,60.24055004,10,10,1,TPC-B (sort of),simple,60 s,151542,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-13,13,m5d.large,60.32232833,10,10,1,TPC-B (sort of),simple,60 s,152154,data_directory = '/var/lib/postgresql/9.5/main'
i-0fa2929654e737097,1573493686-13,13,m5d.large,60.29464006,10,10,1,TPC-B (sort of),simple,60 s,151602,data_directory = '/var/lib/postgresql/9.5/main'
